0	G000353285	denovo	1000
0	G000373385	denovo	1000
0	G000374525	denovo	1000
0	G000374545	denovo	1000
0	G000374485	denovo	1000
0	G000374805	denovo	1000
0	G000376425	denovo	1000
0	G000376105	denovo	1000
0	G000376585	denovo	1000
0	G000376885	denovo	1000
0	G000378385	denovo	1000
0	G000376965	denovo	1000
0	G000378505	denovo	1000
0	G000378865	denovo	1000
1	G000378625	denovo	1000
0	G000379765	denovo	1000
0	G000379625	denovo	1000
1	G000380005	denovo	1000
0	G000380025	denovo	1000
1	G000380965	denovo	1000
0	G000383435	denovo	1000
0	G000384175	denovo	1000
0	G000384955	denovo	1000
0	G000385435	denovo	1000
0	G000392435	denovo	1000
1	G000389985	denovo	1000
0	G000397205	denovo	1000
0	G000398345	denovo	1000
1	G000402295	denovo	1000
0	G000403295	denovo	1000
0	G000402755	denovo	1000
2	G000404685	denovo	1000
5	G000405145	denovo	1000
0	G000405945	denovo	1000
1	G000407285	denovo	1000
0	G000405805	denovo	1000
0	G000404745	denovo	1000
0	G000413055	denovo	1000
0	G000413315	denovo	1000
0	G000413415	denovo	1000
0	G000415145	denovo	1000
1	G000415985	denovo	1000
0	G000420245	denovo	1000
2	G000420385	denovo	1000
0	G000420425	denovo	1000
0	G000420625	denovo	1000
0	G000421005	denovo	1000
0	G000422345	denovo	1000
0	G000422405	denovo	1000
1	G000422585	denovo	1000
0	G000422625	denovo	1000
1	G000422905	denovo	1000
0	G000423085	denovo	1000
0	G000423205	denovo	1000
0	G000423165	denovo	1000
1	G000423345	denovo	1000
0	G000424625	denovo	1000
0	G000424485	denovo	1000
2	G000425305	denovo	1000
1	G000425005	denovo	1000
0	G000424845	denovo	1000
0	G000425345	denovo	1000
0	G000425465	denovo	1000
0	G000425505	denovo	1000
0	G000425685	denovo	1000
0	G000425945	denovo	1000
0	G000425825	denovo	1000
0	G000426645	denovo	1000
1	G000426045	denovo	1000
0	G000426745	denovo	1000
0	G000427785	denovo	1000
0	G000428465	denovo	1000
0	G000427825	denovo	1000
0	G000429045	denovo	1000
0	G000429205	denovo	1000
2	G000429485	denovo	1000
0	G000429545	denovo	1000
0	G000429585	denovo	1000
0	G000429985	denovo	1000
0	G000430645	denovo	1000
1	G000429845	denovo	1000
0	G000431015	denovo	1000
0	G000431315	denovo	1000
1	G000431535	denovo	1000
0	G000431555	denovo	1000
0	G000431835	denovo	1000
0	G000433035	denovo	1000
1	G000435635	denovo	1000
0	G000433915	denovo	1000
0	G000435795	denovo	1000
0	G000437255	denovo	1000
0	G000437635	denovo	1000
0	G000437015	denovo	1000
0	G000437915	denovo	1000
0	G000438335	denovo	1000
0	G000439105	denovo	1000
0	G000443165	denovo	1000
0	G000445445	denovo	1000
0	G000455485	denovo	1000
1	G000463345	denovo	1000
0	G000466465	denovo	1000
1	G000446015	denovo	1000
0	G000466985	denovo	1000
0	G000470765	denovo	1000
1	G000469585	denovo	1000
0	G000469625	denovo	1000
0	G000473125	denovo	1000
0	G000472285	denovo	1000
0	G000478885	denovo	1000
4	G000478905	denovo	1000
0	G000479045	denovo	1000
0	G000483165	denovo	1000
0	G000480315	denovo	1000
0	G000484595	denovo	1000
0	G000488195	denovo	1000
0	G000493225	denovo	1000
0	G000493735	denovo	1000
0	G000495535	denovo	1000
0	G000495855	denovo	1000
0	G000496195	denovo	1000
1	G000497755	denovo	1000
0	G000498655	denovo	1000
0	G000504125	denovo	1000
0	G000510645	denovo	1000
2	G000509225	denovo	1000
0	G000508405	denovo	1000
1	G000510805	denovo	1000
0	G000511655	denovo	1000
0	G000513135	denovo	1000
0	G000513215	denovo	1000
2	G000513955	denovo	1000
0	G000518185	denovo	1000
1	G000517445	denovo	1000
0	G000516535	denovo	1000
0	G000519065	denovo	1000
0	G000521175	denovo	1000
0	G000523275	denovo	1000
0	G000525675	denovo	1000
0	G000526315	denovo	1000
0	G000526395	denovo	1000
0	G000526515	denovo	1000
0	G000526495	denovo	1000
1	G000531125	denovo	1000
0	G000526855	denovo	1000
0	G000527135	denovo	1000
0	G000565345	denovo	1000
2	G000559025	denovo	1000
0	G000568735	denovo	1000
0	G000585235	denovo	1000
0	G000591415	denovo	1000
0	G000598065	denovo	1000
0	G000599865	denovo	1000
0	G000612805	denovo	1000
0	G000612845	denovo	1000
1	G000613065	denovo	1000
0	G000619985	denovo	1000
0	G000615975	denovo	1000
0	G000613285	denovo	1000
1	G000616095	denovo	1000
0	G000620145	denovo	1000
0	G000620085	denovo	1000
0	G000621165	denovo	1000
0	G000621985	denovo	1000
0	G000622085	denovo	1000
1	G000622125	denovo	1000
0	G000622185	denovo	1000
0	G000622365	denovo	1000
0	G000635575	denovo	1000
1	G000634635	denovo	1000
0	G000632125	denovo	1000
0	G000681495	denovo	1000
0	G000648515	denovo	1000
0	G000685295	denovo	1000
0	G000682715	denovo	1000
0	G000685315	denovo	1000
0	G000686885	denovo	1000
0	G000686645	denovo	1000
0	G000686965	denovo	1000
0	G000687435	denovo	1000
0	G000687675	denovo	1000
0	G000696185	denovo	1000
0	G000700845	denovo	1000
0	G000701585	denovo	1000
0	G000701645	denovo	1000
0	G000701925	denovo	1000
0	G000702085	denovo	1000
0	G000705335	denovo	1000
0	G000710615	denovo	1000
0	G000711245	denovo	1000
1	G000711225	denovo	1000
0	G000710505	denovo	1000
0	G000711795	denovo	1000
0	G000711955	denovo	1000
0	G000720475	denovo	1000
0	G000714715	denovo	1000
1	G000723425	denovo	1000
0	G000730245	denovo	1000
0	G000724485	denovo	1000
0	G000723505	denovo	1000
3	G000730365	denovo	1000
0	G000733415	denovo	1000
0	G000732325	denovo	1000
0	G000735585	denovo	1000
0	G000736515	denovo	1000
0	G000737065	denovo	1000
0	G000739515	denovo	1000
2	G000739535	denovo	1000
0	G000743705	denovo	1000
0	G000744285	denovo	1000
0	G000744875	denovo	1000
0	G000745395	denovo	1000
1	G000745855	denovo	1000
0	G000744505	denovo	1000
0	G000745895	denovo	1000
0	G000746195	denovo	1000
0	G000746435	denovo	1000
1	G000756655	denovo	1000
0	G000747525	denovo	1000
0	G000747645	denovo	1000
1	G000756665	denovo	1000
0	G000758845	denovo	1000
0	G000759865	denovo	1000
1	G000758925	denovo	1000
1	G000762865	denovo	1000
0	G000760275	denovo	1000
0	G000763315	denovo	1000
0	G000765235	denovo	1000
0	G000767055	denovo	1000
0	G000771775	denovo	1000
0	G000769655	denovo	1000
0	G000772965	denovo	1000
0	G000771785	denovo	1000
0	G000784965	denovo	1000
0	G000785435	denovo	1000
0	G000786005	denovo	1000
0	G000785985	denovo	1000
0	G000786645	denovo	1000
0	G000789235	denovo	1000
0	G000799305	denovo	1000
0	G000802385	denovo	1000
1	G000803065	denovo	1000
0	G000803645	denovo	1000
0	G000806225	denovo	1000
0	G000806415	denovo	1000
1	G000812565	denovo	1000
0	G000807215	denovo	1000
0	G000812025	denovo	1000
0	G000816185	denovo	1000
0	G000826085	denovo	1000
0	G000820765	denovo	1000
0	G000821105	denovo	1000
1	G000826125	denovo	1000
0	G000828915	denovo	1000
3	G000829435	denovo	1000
3	G000829515	denovo	1000
0	G000830905	denovo	1000
0	G000934725	denovo	1000
0	G000875775	denovo	1000
0	G000935025	denovo	1000
0	G000936425	denovo	1000
1	G000948975	denovo	1000
0	G000963945	denovo	1000
2	G000953735	denovo	1000
0	G000955725	denovo	1000
0	G000960885	denovo	1000
0	G000968175	denovo	1000
0	G000968195	denovo	1000
0	G000970045	denovo	1000
0	G000970185	denovo	1000
0	G000971975	denovo	1000
0	G000975095	denovo	1000
2	G000974365	denovo	1000
0	G000974425	denovo	1000
0	G000979455	denovo	1000
0	G000979825	denovo	1000
2	G000980755	denovo	1000
1	G000980655	denovo	1000
2	G000981725	denovo	1000
0	G000981035	denovo	1000
0	G000989255	denovo	1000
0	G000990005	denovo	1000
0	G000990055	denovo	1000
0	G000989595	denovo	1000
0	G000990125	denovo	1000
0	G000990305	denovo	1000
0	G000990805	denovo	1000
2	G000991025	denovo	1000
0	G000991265	denovo	1000
0	G000991735	denovo	1000
0	G000992095	denovo	1000
2	G000992345	denovo	1000
1	G000992605	denovo	1000
0	G000992955	denovo	1000
0	G000993365	denovo	1000
0	G000993375	denovo	1000
0	G000993485	denovo	1000
1	G000993785	denovo	1000
0	G000994025	denovo	1000
0	G000994085	denovo	1000
0	G000994465	denovo	1000
0	G000995665	denovo	1000
0	G000995625	denovo	1000
0	G000994675	denovo	1000
1	G000994825	denovo	1000
0	G000995735	denovo	1000
1	G000996205	denovo	1000
0	G000996445	denovo	1000
0	G000996555	denovo	1000
0	G000996715	denovo	1000
0	G000997105	denovo	1000
0	G000997475	denovo	1000
0	G000997945	denovo	1000
1	G000998045	denovo	1000
0	G000998065	denovo	1000
0	G000998465	denovo	1000
0	G000998475	denovo	1000
0	G000998865	denovo	1000
0	G000998845	denovo	1000
0	G000999085	denovo	1000
2	G000999405	denovo	1000
0	G001000945	denovo	1000
0	G001000665	denovo	1000
0	G001001345	denovo	1000
0	G001002525	denovo	1000
0	G001002885	denovo	1000
0	G001008165	denovo	1000
0	G001007125	denovo	1000
0	G001003245	denovo	1000
0	G001008755	denovo	1000
0	G001005215	denovo	1000
0	G001003675	denovo	1000
0	G001010485	denovo	1000
0	G001012675	denovo	1000
0	G001012735	denovo	1000
0	G001020955	denovo	1000
1	G001012775	denovo	1000
1	G001017655	denovo	1000
0	G001021385	denovo	1000
0	G001021555	denovo	1000
1	G001021935	denovo	1000
0	G001028525	denovo	1000
0	G001026985	denovo	1000
1	G001029285	denovo	1000
0	G001029295	denovo	1000
0	G001042715	denovo	1000
1	G001045555	denovo	1000
0	G001043915	denovo	1000
0	G001057055	denovo	1000
0	G001180145	denovo	1000
0	G001179925	denovo	1000
2	G001077715	denovo	1000
0	G001078275	denovo	1000
0	G001189295	denovo	1000
0	G001189105	denovo	1000
0	G001190745	denovo	1000
0	G001202015	denovo	1000
0	G001261735	denovo	1000
1	G001269425	denovo	1000
0	G001275135	denovo	1000
0	G001273835	denovo	1000
0	G001274775	denovo	1000
0	G001269985	denovo	1000
0	G001262495	denovo	1000
0	G001275345	denovo	1000
1	G001280435	denovo	1000
0	G001277855	denovo	1000
0	G001281505	denovo	1000
0	G001294745	denovo	1000
0	G001280515	denovo	1000
0	G001282945	denovo	1000
0	G001298445	denovo	1000
0	G001302685	denovo	1000
0	G001303565	denovo	1000
0	G001304345	denovo	1000
1	G001305115	denovo	1000
1	G001305055	denovo	1000
0	G001312865	denovo	1000
0	G001311725	denovo	1000
0	G001314555	denovo	1000
0	G001315965	denovo	1000
0	G001318345	denovo	1000
3	G001368755	denovo	1000
0	G001399455	denovo	1000
2	G001399755	denovo	1000
0	G001404515	denovo	1000
1	G001406335	denovo	1000
5	G001406595	denovo	1000
1	G001412105	denovo	1000
2	G001412365	denovo	1000
0	G001418005	denovo	1000
2	G001419695	denovo	1000
1	G001424265	denovo	1000
0	G001422605	denovo	1000
0	G001423105	denovo	1000
0	G001425405	denovo	1000
0	G001427145	denovo	1000
0	G001430825	denovo	1000
0	G001429555	denovo	1000
0	G001436555	denovo	1000
0	G001435035	denovo	1000
1	G001432245	denovo	1000
0	G001435095	denovo	1000
0	G001436735	denovo	1000
0	G001433395	denovo	1000
0	G001437715	denovo	1000
0	G001437755	denovo	1000
0	G001438425	denovo	1000
1	G001438265	denovo	1000
0	G001438965	denovo	1000
0	G001439105	denovo	1000
0	G001438925	denovo	1000
0	G001439225	denovo	1000
0	G001439295	denovo	1000
0	G001441165	denovo	1000
3	G001443455	denovo	1000
0	G001447995	denovo	1000
0	G001458595	denovo	1000
0	G001456065	denovo	1000
1	G001462395	denovo	1000
0	G001464165	denovo	1000
0	G001464625	denovo	1000
1	G001466305	denovo	1000
0	G001468845	denovo	1000
0	G001484965	denovo	1000
3	G001481715	denovo	1000
0	G001477655	denovo	1000
1	G001469965	denovo	1000
0	G001494595	denovo	1000
0	G001499655	denovo	1000
0	G001499675	denovo	1000
0	G001507335	denovo	1000
3	G001508335	denovo	1000
0	G001507665	denovo	1000
1	G001508935	denovo	1000
1	G001508055	denovo	1000
0	G001508535	denovo	1000
1	G001509075	denovo	1000
0	G001510275	denovo	1000
3	G001509335	denovo	1000
0	G001512665	denovo	1000
3	G001513395	denovo	1000
0	G001514495	denovo	1000
0	G001515215	denovo	1000
1	G001515265	denovo	1000
1	G001514435	denovo	1000
0	G001548455	denovo	1000
0	G001553335	denovo	1000
0	G001552855	denovo	1000
1	G001556105	denovo	1000
0	G001560285	denovo	1000
0	G001559115	denovo	1000
0	G001565895	denovo	1000
2	G001564175	denovo	1000
1	G001577125	denovo	1000
0	G001566885	denovo	1000
1	G001579945	denovo	1000
0	G001584765	denovo	1000
1	G001587575	denovo	1000
2	G001593865	denovo	1000
1	G001595875	denovo	1000
0	G001598215	denovo	1000
0	G001602685	denovo	1000
2	G001603565	denovo	1000
0	G001604325	denovo	1000
0	G001611775	denovo	1000
1	G001604505	denovo	1000
0	G001604425	denovo	1000
0	G001611555	denovo	1000
0	G001604585	denovo	1000
0	G001625535	denovo	1000
0	G001626845	denovo	1000
0	G001626975	denovo	1000
0	G001627975	denovo	1000
0	G001629155	denovo	1000
0	G001628475	denovo	1000
0	G001629245	denovo	1000
0	G001631965	denovo	1000
0	G001640365	denovo	1000
0	G001629415	denovo	1000
0	G001642955	denovo	1000
0	G001648675	denovo	1000
0	G001643585	denovo	1000
0	G001643775	denovo	1000
0	G001652405	denovo	1000
0	G001652445	denovo	1000
0	G001656335	denovo	1000
0	G001676785	denovo	1000
0	G001678905	denovo	1000
1	G001679345	denovo	1000
0	G001693295	denovo	1000
0	G001679275	denovo	1000
0	G001693255	denovo	1000
1	G001693385	denovo	1000
0	G001701045	denovo	1000
2	G001708935	denovo	1000
0	G001703975	denovo	1000
1	G001717015	denovo	1000
0	G001721645	denovo	1000
0	G001723845	denovo	1000
2	G001742785	denovo	1000
0	G001729525	denovo	1000
0	G001720135	denovo	1000
0	G001746755	denovo	1000
1	G001746425	denovo	1000
1	G001748365	denovo	1000
0	G001756595	denovo	1000
1	G001766815	denovo	1000
0	G001766895	denovo	1000
0	G001770005	denovo	1000
0	G001769835	denovo	1000
0	G001769775	denovo	1000
0	G001769855	denovo	1000
0	G001771345	denovo	1000
0	G001773295	denovo	1000
0	G001772695	denovo	1000
0	G001773735	denovo	1000
1	G001773775	denovo	1000
0	G001774555	denovo	1000
0	G001774005	denovo	1000
0	G001774195	denovo	1000
0	G001775405	denovo	1000
1	G001774895	denovo	1000
0	G001775445	denovo	1000
0	G001776115	denovo	1000
2	G001776015	denovo	1000
3	G001776125	denovo	1000
1	G001776685	denovo	1000
0	G001777455	denovo	1000
0	G001777575	denovo	1000
1	G001777775	denovo	1000
0	G001778955	denovo	1000
5	G001778315	denovo	1000
0	G001778255	denovo	1000
0	G001779195	denovo	1000
0	G001779265	denovo	1000
0	G001780635	denovo	1000
1	G001779875	denovo	1000
0	G001780895	denovo	1000
0	G001782395	denovo	1000
0	G001782415	denovo	1000
0	G001783645	denovo	1000
0	G001784315	denovo	1000
0	G001784455	denovo	1000
0	G001785295	denovo	1000
0	G001784805	denovo	1000
0	G001784895	denovo	1000
0	G001785005	denovo	1000
1	G001787775	denovo	1000
0	G001786615	denovo	1000
0	G001788565	denovo	1000
1	G001788755	denovo	1000
0	G001788845	denovo	1000
0	G001788795	denovo	1000
1	G001788765	denovo	1000
0	G001789035	denovo	1000
0	G001789275	denovo	1000
0	G001789365	denovo	1000
0	G001789405	denovo	1000
1	G001790005	denovo	1000
0	G001789955	denovo	1000
0	G001790525	denovo	1000
1	G001790825	denovo	1000
1	G001791735	denovo	1000
0	G001792215	denovo	1000
0	G001792305	denovo	1000
1	G001793345	denovo	1000
0	G001793475	denovo	1000
1	G001792345	denovo	1000
0	G001792585	denovo	1000
0	G001794905	denovo	1000
0	G001794195	denovo	1000
3	G001795155	denovo	1000
0	G001795855	denovo	1000
0	G001796495	denovo	1000
0	G001796275	denovo	1000
0	G001796835	denovo	1000
0	G001796555	denovo	1000
0	G001798055	denovo	1000
2	G001799195	denovo	1000
1	G001797845	denovo	1000
0	G001798485	denovo	1000
0	G001799255	denovo	1000
0	G001799405	denovo	1000
0	G001800015	denovo	1000
1	G001800375	denovo	1000
0	G001800495	denovo	1000
0	G001801815	denovo	1000
0	G001802895	denovo	1000
0	G001803205	denovo	1000
1	G001803445	denovo	1000
1	G001803565	denovo	1000
0	G001803635	denovo	1000
2	G001803845	denovo	1000
0	G001804305	denovo	1000
0	G001803945	denovo	1000
0	G001804395	denovo	1000
0	G001805025	denovo	1000
0	G001806075	denovo	1000
0	G001805775	denovo	1000
0	G001806235	denovo	1000
4	G001805475	denovo	1000
1	G001809255	denovo	1000
1	G001808965	denovo	1000
0	G001816895	denovo	1000
2	G001817135	denovo	1000
2	G001818705	denovo	1000
2	G001818445	denovo	1000
0	G001818755	denovo	1000
2	G001818855	denovo	1000
0	G001820755	denovo	1000
0	G001820635	denovo	1000
0	G001819815	denovo	1000
1	G001821035	denovo	1000
1	G001822385	denovo	1000
0	G001822425	denovo	1000
3	G001822905	denovo	1000
1	G001823875	denovo	1000
0	G001823545	denovo	1000
0	G001824755	denovo	1000
0	G001824255	denovo	1000
0	G001825065	denovo	1000
0	G001824635	denovo	1000
0	G001825555	denovo	1000
0	G001825665	denovo	1000
0	G001828265	denovo	1000
0	G001828415	denovo	1000
1	G001829995	denovo	1000
1	G001830045	denovo	1000
1	G001830715	denovo	1000
1	G001830895	denovo	1000
1	G001856685	denovo	1000
4	G001865765	denovo	1000
2	G001868405	denovo	1000
2	G001868715	denovo	1000
2	G001868525	denovo	1000
0	G001870125	denovo	1000
0	G001872035	denovo	1000
0	G001871165	denovo	1000
1	G001871125	denovo	1000
0	G001872735	denovo	1000
6	G001872105	denovo	1000
0	G001874155	denovo	1000
1	G001872865	denovo	1000
0	G001873265	denovo	1000
1	G001875345	denovo	1000
0	G001878775	denovo	1000
0	G001876255	denovo	1000
0	G001884705	denovo	1000
0	G001884735	denovo	1000
0	G001890045	denovo	1000
2	G001896645	denovo	1000
0	G001897445	denovo	1000
0	G001897855	denovo	1000
1	G001898235	denovo	1000
1	G001898935	denovo	1000
0	G001899005	denovo	1000
1	G001902315	denovo	1000
0	G001904725	denovo	1000
0	G001914785	denovo	1000
2	G001914735	denovo	1000
0	G001914405	denovo	1000
1	G001916865	denovo	1000
0	G001917115	denovo	1000
0	G001917855	denovo	1000
0	G001918885	denovo	1000
0	G001919385	denovo	1000
4	G001918905	denovo	1000
2	G001919445	denovo	1000
4	G001920195	denovo	1000
0	G001921215	denovo	1000
0	G001919455	denovo	1000
0	G001922955	denovo	1000
0	G001932775	denovo	1000
0	G001940845	denovo	1000
0	G001941135	denovo	1000
0	G001941805	denovo	1000
0	G001941225	denovo	1000
0	G001941825	denovo	1000
0	G001956985	denovo	1000
0	G001957125	denovo	1000
0	G001968835	denovo	1000
0	G001982205	denovo	1000
1	G002006795	denovo	1000
0	G001983935	denovo	1000
0	G002011155	denovo	1000
0	G002011495	denovo	1000
3	G002009415	denovo	1000
0	G002010365	denovo	1000
2	G002020845	denovo	1000
0	G002020875	denovo	1000
0	G002021105	denovo	1000
3	G900016865	denovo	1000
0	G002021195	denovo	1000
2	G002020995	denovo	1000
0	G900047545	denovo	1000
1	G900048895	denovo	1000
2	G900078795	denovo	1000
0	G900086725	denovo	1000
0	G900094635	denovo	1000
0	G900099695	denovo	1000
0	G900101605	denovo	1000
0	G900099745	denovo	1000
0	G900101015	denovo	1000
0	G900100295	denovo	1000
0	G900101395	denovo	1000
0	G900102085	denovo	1000
1	G900101835	denovo	1000
0	G900100685	denovo	1000
0	G900102125	denovo	1000
1	G900102795	denovo	1000
0	G900102915	denovo	1000
0	G900104335	denovo	1000
1	G900103825	denovo	1000
0	G900104155	denovo	1000
0	G900105865	denovo	1000
0	G900105895	denovo	1000
0	G900106785	denovo	1000
0	G900106595	denovo	1000
1	G900107075	denovo	1000
0	G900107035	denovo	1000
0	G900107335	denovo	1000
0	G900107615	denovo	1000
0	G900108485	denovo	1000
0	G900108575	denovo	1000
1	G900109555	denovo	1000
1	G900110485	denovo	1000
1	G900109985	denovo	1000
1	G900111355	denovo	1000
0	G900110685	denovo	1000
2	G900111875	denovo	1000
1	G900111395	denovo	1000
0	G900111595	denovo	1000
1	G900112085	denovo	1000
0	G900112775	denovo	1000
0	G900113665	denovo	1000
0	G900113025	denovo	1000
0	G900114615	denovo	1000
0	G900114165	denovo	1000
0	G900112045	denovo	1000
0	G900113155	denovo	1000
0	G900114715	denovo	1000
1	G900115595	denovo	1000
0	G900115625	denovo	1000
0	G900115755	denovo	1000
1	G900116045	denovo	1000
0	G900115615	denovo	1000
0	G900116225	denovo	1000
0	G900115665	denovo	1000
0	G900129015	denovo	1000
1	G900119095	denovo	1000
0	G900129025	denovo	1000
0	G900119705	denovo	1000
1	G900116665	denovo	1000
0	G900129085	denovo	1000
0	G900142085	denovo	1000
0	G900129565	denovo	1000
0	G900142075	denovo	1000
0	G900142675	denovo	1000
0	G900129275	denovo	1000
0	G900156285	denovo	1000
0	G900143645	denovo	1000
